Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
595,5942,6,2017-04-26,2017-05-29
595,7001,4,2017-05-16,2017-05-29
595,7506,5,2017-05-15,2017-05-29
595,7640,6,2017-04-26,2017-05-29
595,8105,5,2017-05-15,2017-05-29
596,599,4,2017-01-02,2017-09-08
599,5643,5,2017-09-27,2017-12-29
599,7083,5,2017-09-27,2017-12-15
599,12506,6,2017-09-27,2017-12-29
599,13259,4,2017-10-27,2017-12-29
599,13288,4,2017-10-27,2017-12-29
599,13477,4,2017-09-27,2017-12-29
599,13583,4,2017-10-27,2017-12-29
601,606,6,2017-01-02,2017-02-03
601,610,6,2017-01-02,2017-02-03
601,611,4,2017-01-02,2017-01-24
601,615,4,2017-01-02,2017-01-24
601,622,4,2017-01-02,2017-01-24
601,624,4,2017-01-02,2017-01-24
601,650,6,2017-01-02,2017-02-03
601,658,4,2017-01-02,2017-01-24
601,670,4,2017-01-02,2017-01-24
601,681,6,2017-01-02,2017-02-03
601,682,5,2017-01-02,2017-09-11
601,684,6,2017-01-02,2017-02-03
601,688,4,2017-01-02,2017-01-24
601,1300,4,2017-01-24,2017-02-28
601,1673,5,2017-01-24,2017-10-15
601,1692,4,2017-01-24,2017-02-28
601,2521,4,2017-01-24,2017-02-28
601,2539,4,2017-01-24,2017-02-28
601,2560,4,2017-01-24,2017-02-28
601,2563,4,2017-01-24,2017-02-28
601,3104,5,2017-01-13,2017-02-03
601,3123,5,2017-01-13,2017-02-03
601,3146,5,2017-01-13,2017-02-03
601,3162,5,2017-01-13,2017-02-03
601,3169,5,2017-01-13,2017-02-03
601,3180,5,2017-01-13,2017-02-03
601,3332,4,2017-10-15,2017-11-22
601,3978,4,2017-01-26,2017-08-28
601,5060,4,2017-10-15,2017-11-22
601,5417,5,2017-08-28,2017-11-22
601,5721,4,2017-10-15,2017-11-22
601,9649,4,2017-09-11,2017-11-22
601,9819,4,2017-09-27,2017-11-15
601,11502,4,2017-09-27,2017-11-15
602,603,4,2017-01-02,2017-01-29
602,609,4,2017-01-02,2017-01-29
602,628,4,2017-01-02,2017-01-29
602,641,4,2017-01-02,2017-01-29
602,649,6,2017-01-02,2017-03-04
602,655,4,2017-01-02,2017-01-29
602,673,4,2017-01-02,2017-01-29
602,679,4,2017-01-02,2017-01-29
602,690,4,2017-01-02,2017-01-29
602,696,6,2017-01-02,2017-03-04
602,733,4,2017-01-23,2017-03-04
602,739,4,2017-01-23,2017-03-04
602,752,4,2017-01-23,2017-03-04
602,867,4,2017-03-03,2017-04-08
602,1350,5,2017-03-03,2017-04-24
602,1605,4,2017-03-29,2017-08-10
602,2105,5,2017-01-20,2017-03-04
602,2106,5,2017-01-20,2017-03-04
602,2623,4,2017-03-03,2017-04-08
602,2651,4,2017-03-03,2017-04-08
602,2686,4,2017-03-03,2017-04-08
602,2904,4,2017-03-03,2017-04-08
602,3174,5,2017-01-20,2017-03-04
602,3463,5,2017-01-23,2017-03-29
602,3476,4,2017-01-23,2017-03-04
602,3493,4,2017-01-23,2017-03-04
602,3569,6,2017-03-03,2017-08-10
602,3645,5,2017-03-03,2017-04-24
602,3707,4,2017-03-03,2017-04-08
602,3912,4,2017-03-03,2017-04-08
602,3943,4,2017-03-04,2017-04-24
602,3957,5,2017-03-03,2017-04-24
602,3999,4,2017-03-03,2017-04-08
602,4544,4,2017-03-29,2017-08-10
602,5308,4,2017-03-29,2017-08-10
602,5344,4,2017-03-29,2017-08-10
603,609,5,2017-01-02,2017-01-31
603,628,4,2017-01-02,2017-01-29
603,637,5,2017-01-02,2017-11-01
603,641,4,2017-01-02,2017-01-29
603,649,9,2017-01-02,2017-12-07
603,655,4,2017-01-02,2017-01-29
603,673,4,2017-01-02,2017-01-29
603,679,7,2017-01-02,2017-04-13
603,690,5,2017-01-02,2017-01-31
603,696,4,2017-01-02,2017-01-29
603,716,4,2017-01-23,2017-04-08
603,724,4,2017-01-23,2017-04-08
603,873,4,2017-08-06,2017-08-30
603,1053,4,2017-01-23,2017-04-08
603,1057,4,2017-08-06,2017-08-30
603,1095,4,2017-01-23,2017-08-10
603,1330,4,2017-04-08,2017-06-08
603,1462,4,2017-08-06,2017-08-30
603,1545,4,2017-11-16,2017-12-22
603,1641,4,2017-11-16,2017-12-22
603,1687,4,2017-08-06,2017-08-30
603,1836,4,2017-08-06,2017-08-30
603,2049,4,2017-08-06,2017-08-30
603,2123,4,2017-01-20,2017-08-14
603,2152,4,2017-01-20,2017-01-31
603,2153,4,2017-01-20,2017-01-31
603,2175,5,2017-01-20,2017-04-08
603,2178,4,2017-01-20,2017-01-31
603,2183,4,2017-01-20,2017-01-31
603,2186,4,2017-01-20,2017-01-31
603,2197,5,2017-01-20,2017-04-08
603,2199,6,2017-01-20,2017-04-13
603,2412,6,2017-05-13,2017-08-30
603,2681,6,2017-08-06,2017-10-28
603,2717,5,2017-10-25,2017-12-07
603,2932,4,2017-04-08,2017-06-08
603,3114,4,2017-01-20,2017-01-31
603,3122,4,2017-01-20,2017-01-31
603,3151,5,2017-01-20,2017-04-08
603,3155,5,2017-01-20,2017-12-07
603,3159,4,2017-01-20,2017-01-31
603,3167,4,2017-01-20,2017-01-31
603,3182,4,2017-01-20,2017-01-31
603,3188,5,2017-01-20,2017-04-08
603,3193,4,2017-01-20,2017-01-31
603,3195,4,2017-01-20,2017-01-31
603,3198,4,2017-01-20,2017-01-31
603,3405,6,2017-01-23,2017-10-28
603,3410,6,2017-01-23,2017-08-10
603,3421,4,2017-01-23,2017-04-08
603,3477,4,2017-01-23,2017-04-08
603,3488,4,2017-11-16,2017-12-22
603,3490,4,2017-01-23,2017-08-30
603,3573,4,2017-05-13,2017-11-23
603,3845,4,2017-08-06,2017-08-30
603,3943,4,2017-08-06,2017-08-30
603,4063,4,2017-04-08,2017-06-08
603,4212,4,2017-11-16,2017-12-22
603,4542,4,2017-04-13,2017-08-06
603,4993,4,2017-08-06,2017-08-30
603,5175,4,2017-11-16,2017-12-22
603,5260,4,2017-08-14,2017-11-01
603,5393,4,2017-05-13,2017-08-10
603,5922,5,2017-10-25,2017-12-07
603,5977,4,2017-08-14,2017-10-28
603,5997,4,2017-08-06,2017-08-30
603,6032,5,2017-04-13,2017-08-30
603,6410,4,2017-04-08,2017-06-08
603,6414,4,2017-11-01,2017-12-22
603,6743,4,2017-08-10,2017-11-01
603,7350,4,2017-05-13,2017-10-28
603,7502,4,2017-11-16,2017-12-22
603,8031,4,2017-04-13,2017-08-06
603,8046,4,2017-04-13,2017-11-23
603,8059,5,2017-04-13,2017-08-10
603,8892,5,2017-05-13,2017-11-01
603,9232,6,2017-05-13,2017-08-30
603,9247,5,2017-05-13,2017-11-01
603,9351,4,2017-11-16,2017-12-22
603,9601,4,2017-08-30,2017-11-01
603,9636,4,2017-11-16,2017-12-22
603,10250,5,2017-08-06,2017-10-25
603,10270,4,2017-08-06,2017-08-30
603,10837,4,2017-11-16,2017-12-22
603,11326,6,2017-10-25,2017-12-22
603,12032,4,2017-11-16,2017-12-22
603,12255,4,2017-08-30,2017-11-01
603,12401,4,2017-11-16,2017-12-22
603,12476,4,2017-11-16,2017-12-22
603,12477,4,2017-11-16,2017-12-22
604,607,5,2017-01-02,2017-02-19
604,627,4,2017-01-02,2017-02-01
604,645,4,2017-01-02,2017-02-01
604,646,4,2017-01-02,2017-02-01
604,693,4,2017-01-02,2017-02-01
604,3137,4,2017-01-13,2017-02-19
605,606,4,2017-01-02,2017-01-21
605,610,4,2017-01-02,2017-01-21
605,611,4,2017-01-02,2017-01-21
605,622,4,2017-01-02,2017-01-21
605,624,4,2017-01-02,2017-01-21
605,645,4,2017-01-02,2017-01-21
605,646,4,2017-01-02,2017-01-21
605,650,4,2017-01-02,2017-01-21
605,659,8,2017-01-02,2017-04-26
605,670,4,2017-01-02,2017-01-21
605,677,7,2017-01-02,2017-04-21
605,680,6,2017-01-02,2017-04-16
605,684,4,2017-01-02,2017-01-21
605,695,5,2017-01-02,2017-04-16
605,698,4,2017-01-02,2017-01-21
605,2530,4,2017-04-08,2017-04-26
605,2572,4,2017-04-08,2017-04-26
605,2870,4,2017-04-08,2017-04-26
605,3101,6,2017-01-13,2017-04-26
605,3186,4,2017-01-13,2017-04-08
605,4663,4,2017-04-08,2017-04-26
605,4862,4,2017-04-08,2017-04-26
606,610,7,2017-01-02,2017-02-03
606,611,5,2017-01-02,2017-01-24
606,613,4,2017-01-02,2017-07-12
606,615,4,2017-01-02,2017-01-24
606,622,5,2017-01-02,2017-01-24
606,624,5,2017-01-02,2017-01-24
606,625,7,2017-01-02,2017-05-06
606,645,4,2017-01-02,2017-01-21
606,646,4,2017-01-02,2017-01-21
606,650,7,2017-01-02,2017-02-03
606,658,4,2017-01-02,2017-01-24
606,659,4,2017-01-02,2017-01-21
606,670,5,2017-01-02,2017-01-24
606,677,4,2017-01-02,2017-01-21
606,680,4,2017-01-02,2017-01-21
606,681,6,2017-01-02,2017-02-03
606,684,7,2017-01-02,2017-02-03
606,688,4,2017-01-02,2017-01-24
606,698,4,2017-01-02,2017-01-21
606,901,4,2017-04-20,2017-05-06
606,1230,5,2017-02-27,2017-05-06
606,1297,4,2017-01-24,2017-02-27
606,1300,4,2017-01-21,2017-02-03
606,1432,4,2017-04-20,2017-05-06
606,1635,4,2017-04-20,2017-05-06
606,1645,5,2017-01-21,2017-02-27
606,1646,4,2017-04-20,2017-05-06
606,1677,4,2017-04-20,2017-05-06
606,1693,5,2017-01-21,2017-02-27
606,2326,4,2017-04-20,2017-05-06
606,2510,4,2017-01-21,2017-02-03
606,2514,4,2017-01-24,2017-02-27
606,2521,4,2017-01-21,2017-02-03
606,2522,4,2017-01-21,2017-02-03
606,2531,4,2017-01-21,2017-02-03
606,2539,4,2017-01-21,2017-02-03
606,2545,4,2017-01-21,2017-02-03
606,2560,4,2017-01-21,2017-02-03
606,2563,4,2017-01-21,2017-02-03
606,2567,4,2017-01-21,2017-02-03
606,2568,4,2017-01-21,2017-02-03
606,2570,4,2017-01-21,2017-02-03
606,2573,4,2017-01-21,2017-02-03
606,2576,4,2017-01-21,2017-02-03
606,2586,4,2017-01-21,2017-02-03
606,2600,4,2017-01-21,2017-02-03
606,2776,4,2017-04-20,2017-05-06
606,2857,4,2017-04-20,2017-05-06
606,2868,5,2017-04-20,2017-07-12
606,2906,4,2017-04-20,2017-05-06
606,3104,6,2017-01-13,2017-02-03
606,3123,6,2017-01-13,2017-02-03
606,3146,5,2017-01-13,2017-02-03
606,3157,4,2017-01-13,2017-01-24
606,3162,5,2017-01-13,2017-02-03
606,3169,10,2017-01-13,2017-05-06
606,3180,7,2017-01-13,2017-02-27
606,3192,4,2017-01-13,2017-01-24
606,3292,5,2017-04-20,2017-07-12
606,3330,4,2017-04-20,2017-05-06
606,3735,4,2017-04-20,2017-05-06
606,3855,5,2017-04-20,2017-07-12
606,3898,5,2017-04-20,2017-07-12
606,3950,6,2017-02-27,2017-07-12
606,4035,5,2017-04-20,2017-07-12
606,4072,4,2017-04-22,2017-07-12
606,4421,5,2017-02-27,2017-05-06
606,4468,5,2017-02-27,2017-05-06
606,4497,6,2017-02-27,2017-07-12
606,4550,5,2017-04-20,2017-07-12
606,5411,4,2017-04-20,2017-05-06
606,5442,5,2017-04-20,2017-07-12
606,5482,4,2017-04-20,2017-05-06
606,6097,4,2017-04-22,2017-07-12
606,7601,4,2017-04-20,2017-05-06
606,7602,4,2017-04-20,2017-05-06
606,7605,4,2017-04-20,2017-05-06
606,7606,5,2017-04-20,2017-07-12
606,7618,4,2017-04-20,2017-05-06
606,7629,5,2017-04-20,2017-07-12
606,7645,5,2017-04-20,2017-07-12
606,7662,4,2017-04-20,2017-05-06
606,7685,4,2017-04-20,2017-05-06
606,8132,4,2017-04-20,2017-05-06
606,8158,4,2017-04-20,2017-05-06
606,8190,4,2017-04-20,2017-05-06
606,8216,4,2017-04-22,2017-07-12
607,624,4,2017-01-02,2017-05-15
607,627,4,2017-01-02,2017-02-01
607,645,4,2017-01-02,2017-02-01
607,646,4,2017-01-02,2017-02-01
607,693,4,2017-01-02,2017-02-01
607,3137,4,2017-01-13,2017-02-19
609,628,4,2017-01-02,2017-01-29
609,641,4,2017-01-02,2017-01-29
609,649,4,2017-01-02,2017-01-29
609,655,4,2017-01-02,2017-01-29
609,673,4,2017-01-02,2017-01-29
609,679,5,2017-01-02,2017-01-31
609,690,5,2017-01-02,2017-01-31
609,696,4,2017-01-02,2017-01-29
609,2152,4,2017-01-20,2017-01-31
609,2153,4,2017-01-20,2017-01-31
609,2175,4,2017-01-20,2017-01-31
609,2178,4,2017-01-20,2017-01-31
609,2183,4,2017-01-20,2017-01-31
609,2186,4,2017-01-20,2017-01-31
609,2197,4,2017-01-20,2017-01-31
609,2199,4,2017-01-20,2017-01-31
609,3114,4,2017-01-20,2017-01-31
609,3122,4,2017-01-20,2017-01-31
609,3151,4,2017-01-20,2017-01-31
609,3159,4,2017-01-20,2017-01-31
609,3167,4,2017-01-20,2017-01-31
609,3182,4,2017-01-20,2017-01-31
609,3188,4,2017-01-20,2017-01-31
609,3193,4,2017-01-20,2017-01-31
609,3195,4,2017-01-20,2017-01-31
609,3198,4,2017-01-20,2017-01-31
610,611,5,2017-01-02,2017-01-24
610,615,4,2017-01-02,2017-01-24
610,622,5,2017-01-02,2017-01-24
610,624,5,2017-01-02,2017-01-24
610,645,4,2017-01-02,2017-01-21
610,646,4,2017-01-02,2017-01-21
610,650,8,2017-01-02,2017-03-09
610,658,4,2017-01-02,2017-01-24
610,659,4,2017-01-02,2017-01-21
610,670,5,2017-01-02,2017-01-24
610,677,4,2017-01-02,2017-01-21
610,680,4,2017-01-02,2017-01-21
610,681,6,2017-01-02,2017-02-03
610,684,8,2017-01-02,2017-03-09
610,688,6,2017-01-02,2017-03-17
610,698,4,2017-01-02,2017-01-21
610,1300,4,2017-01-21,2017-02-03
610,1645,4,2017-01-21,2017-02-03
610,1693,4,2017-01-21,2017-02-03
610,2510,6,2017-01-21,2017-03-17
610,2521,4,2017-01-21,2017-02-03
610,2522,5,2017-01-21,2017-03-09
610,2531,4,2017-01-21,2017-02-03
610,2539,4,2017-01-21,2017-02-03
610,2545,4,2017-01-21,2017-02-03
610,2560,4,2017-01-21,2017-02-03
610,2563,4,2017-01-21,2017-02-03
610,2567,4,2017-01-21,2017-02-03
610,2568,6,2017-01-21,2017-03-17
610,2570,4,2017-01-21,2017-02-03
610,2573,4,2017-01-21,2017-02-03
610,2576,4,2017-01-21,2017-02-03
610,2586,4,2017-01-21,2017-02-03
610,2600,4,2017-01-21,2017-02-03
610,2681,4,2017-01-26,2017-03-17
610,2697,4,2017-01-26,2017-03-17
610,3104,6,2017-01-13,2017-02-03
610,3123,8,2017-01-13,2017-03-17
610,3146,6,2017-01-13,2017-03-09
610,3157,4,2017-01-13,2017-01-24
610,3162,5,2017-01-13,2017-02-03
610,3169,5,2017-01-13,2017-02-03
610,3180,6,2017-01-13,2017-02-03
610,3192,4,2017-01-13,2017-01-24
611,615,4,2017-01-02,2017-01-24
611,622,5,2017-01-02,2017-01-24
611,624,5,2017-01-02,2017-01-24
611,645,4,2017-01-02,2017-01-21
611,646,4,2017-01-02,2017-01-21
611,650,5,2017-01-02,2017-01-24
611,658,5,2017-01-02,2017-01-31
611,659,4,2017-01-02,2017-01-21
611,670,5,2017-01-02,2017-01-24
611,677,4,2017-01-02,2017-01-21
611,680,4,2017-01-02,2017-01-21
611,681,4,2017-01-02,2017-01-24
611,682,4,2017-01-02,2017-10-23
611,684,5,2017-01-02,2017-01-24
611,688,4,2017-01-02,2017-01-24
611,698,4,2017-01-02,2017-01-21
611,993,4,2017-08-24,2017-09-23
611,1327,4,2017-08-24,2017-09-23
611,1470,4,2017-08-24,2017-09-23
611,1911,4,2017-08-24,2017-09-23
611,2153,4,2017-01-31,2017-07-09
611,2545,5,2017-01-21,2017-09-23
611,2551,5,2017-01-21,2017-06-28
611,2565,4,2017-01-21,2017-10-27
611,2571,4,2017-01-21,2017-04-09
611,2613,4,2017-10-23,2017-11-11
611,2941,4,2017-08-24,2017-09-23
611,2949,4,2017-08-24,2017-09-23
611,3104,4,2017-01-13,2017-01-24
611,3117,4,2017-01-13,2017-01-31
611,3123,4,2017-01-13,2017-01-24
611,3157,4,2017-01-13,2017-01-24
611,3180,4,2017-01-13,2017-01-24
611,3192,5,2017-01-13,2017-01-31
611,3199,5,2017-01-13,2017-04-09
611,3367,5,2017-09-09,2017-10-27
611,3665,4,2017-08-24,2017-09-23
611,3977,4,2017-08-24,2017-09-23
611,4016,4,2017-08-24,2017-09-23
611,4272,4,2017-08-24,2017-09-23
611,4810,5,2017-08-25,2017-10-25
611,4872,4,2017-08-24,2017-09-23
611,4927,5,2017-07-09,2017-09-23
611,5046,4,2017-08-24,2017-09-23
611,5955,4,2017-08-24,2017-09-23
611,6066,4,2017-08-24,2017-09-23
611,6532,4,2017-09-09,2017-10-25
611,7563,4,2017-06-28,2017-09-09
611,8141,4,2017-06-28,2017-08-25
611,8901,4,2017-08-24,2017-09-23
611,9544,4,2017-08-24,2017-09-23
611,9561,4,2017-08-25,2017-10-23
611,9749,4,2017-09-09,2017-10-25
611,10315,4,2017-08-24,2017-09-23
611,10365,4,2017-08-24,2017-09-23
611,10512,4,2017-08-24,2017-09-23
611,10720,4,2017-08-24,2017-09-23
611,10741,4,2017-08-24,2017-09-23
611,10780,4,2017-08-24,2017-09-23
611,10847,4,2017-08-24,2017-09-23
611,11483,7,2017-08-24,2017-10-27
611,11807,4,2017-08-24,2017-09-23
613,625,4,2017-01-02,2017-01-21
613,638,5,2017-01-02,2017-05-21
613,657,4,2017-01-02,2017-01-21
613,660,6,2017-01-02,2017-08-31
613,664,5,2017-01-02,2017-11-06
613,665,4,2017-01-02,2017-01-21
613,682,4,2017-01-02,2017-01-21
613,692,5,2017-01-02,2017-02-02
613,780,4,2017-07-26,2017-08-31
613,935,5,2017-02-15,2017-07-12
613,1142,6,2017-09-15,2017-11-06
613,1208,4,2017-01-21,2017-03-24
613,1248,4,2017-01-21,2017-04-02
613,1250,7,2017-02-02,2017-07-16
613,1311,6,2017-02-15,2017-09-15
613,1357,5,2017-06-16,2017-07-27
613,1429,6,2017-02-02,2017-07-27
613,1611,4,2017-01-21,2017-03-20
613,1817,4,2017-02-02,2017-03-24
613,1829,4,2017-02-02,2017-11-06
613,2611,4,2017-06-16,2017-10-06
613,2722,4,2017-02-02,2017-05-21
613,2790,5,2017-02-02,2017-04-02
613,2869,5,2017-02-02,2017-09-28
613,2886,4,2017-02-02,2017-04-02
613,2914,4,2017-02-15,2017-04-02
613,2957,5,2017-02-15,2017-07-27
613,3041,4,2017-02-02,2017-10-25
613,3087,4,2017-02-02,2017-04-02
613,3120,6,2017-01-13,2017-03-24
613,3152,4,2017-01-13,2017-02-02
613,3180,4,2017-01-13,2017-10-06
613,3186,4,2017-01-13,2017-08-31
613,3292,7,2017-07-12,2017-09-15
613,3298,4,2017-08-31,2017-10-06
613,3315,4,2017-09-15,2017-10-22
613,3459,5,2017-06-16,2017-07-27
613,3597,4,2017-09-15,2017-10-25
613,3615,4,2017-07-16,2017-11-06
613,3850,5,2017-06-16,2017-07-27
613,3875,4,2017-09-28,2017-11-06
613,4070,4,2017-10-06,2017-11-06
613,4137,4,2017-07-26,2017-10-06
613,4550,5,2017-07-12,2017-08-30
613,5054,4,2017-09-28,2017-10-25
613,5414,5,2017-07-12,2017-11-06
613,5456,5,2017-04-02,2017-07-27
613,5513,4,2017-07-12,2017-10-25
613,5594,4,2017-07-12,2017-07-27
613,5723,4,2017-03-20,2017-09-28
613,5777,4,2017-03-24,2017-07-16
613,5910,4,2017-03-20,2017-11-06
613,5951,4,2017-03-20,2017-05-21
613,6001,4,2017-09-28,2017-11-06
613,6010,5,2017-04-02,2017-10-22
613,6033,4,2017-07-16,2017-11-06
613,7007,4,2017-08-31,2017-10-06
613,7319,4,2017-08-31,2017-10-06
613,7327,4,2017-07-26,2017-10-25
613,7451,4,2017-07-16,2017-11-06
613,8228,4,2017-07-12,2017-07-27
613,8348,6,2017-06-16,2017-11-06
613,8704,4,2017-06-16,2017-09-28
613,9015,4,2017-07-26,2017-08-31
613,9152,4,2017-07-16,2017-11-06
613,9653,6,2017-07-26,2017-11-06
613,9714,4,2017-07-26,2017-10-06
613,10398,8,2017-08-30,2017-11-06
613,10812,5,2017-07-12,2017-11-06
613,11073,4,2017-09-28,2017-10-25
613,11527,4,2017-09-28,2017-11-06
613,11767,4,2017-08-31,2017-10-06
613,12057,4,2017-08-31,2017-10-06
613,12389,4,2017-09-28,2017-11-06
614,728,5,2017-07-13,2017-07-26
614,736,5,2017-07-13,2017-07-26
614,863,5,2017-07-13,2017-07-26
614,888,4,2017-07-13,2017-07-18
614,1041,5,2017-07-13,2017-07-26
614,1064,5,2017-07-13,2017-07-26
614,1138,4,2017-07-13,2017-07-18
614,1283,5,2017-04-22,2017-07-18
614,1296,5,2017-07-13,2017-07-26
614,1378,5,2017-07-13,2017-07-26
614,1404,4,2017-07-13,2017-07-18
614,1670,4,2017-07-13,2017-07-18
614,1762,4,2017-07-13,2017-07-18
614,2100,4,2017-03-11,2017-04-22
614,2108,5,2017-01-25,2017-07-18
614,2117,6,2017-01-25,2017-07-26
614,2174,6,2017-01-25,2017-07-26
614,2479,4,2017-07-13,2017-07-18
614,2489,5,2017-07-13,2017-07-26
614,2503,4,2017-07-13,2017-07-18
614,2532,5,2017-07-13,2017-07-26
614,3275,4,2017-07-13,2017-07-18
614,3432,5,2017-07-13,2017-07-26
614,3851,4,2017-07-13,2017-07-18
614,4010,4,2017-07-13,2017-07-18
614,4121,4,2017-07-13,2017-07-18
614,4150,4,2017-03-11,2017-04-22
614,4188,4,2017-07-13,2017-07-18
614,4217,5,2017-07-13,2017-07-26
614,4269,5,2017-07-13,2017-07-26
614,4318,4,2017-07-13,2017-07-18
614,4336,4,2017-07-13,2017-07-18
614,4337,5,2017-07-13,2017-07-26
614,4364,5,2017-07-13,2017-07-26
614,4580,4,2017-07-13,2017-07-18
614,4584,5,2017-07-13,2017-07-26
614,4689,4,2017-07-13,2017-07-18
614,4728,4,2017-07-13,2017-07-18
614,4823,5,2017-04-22,2017-07-18
614,5016,5,2017-07-13,2017-07-26
614,5031,4,2017-07-13,2017-07-18
614,5132,4,2017-07-13,2017-07-18
614,5209,4,2017-07-13,2017-07-18
614,5530,4,2017-07-13,2017-07-18
614,5696,5,2017-07-13,2017-07-26
614,5959,4,2017-04-08,2017-07-13
614,6024,4,2017-07-13,2017-07-18
614,6053,4,2017-07-13,2017-07-18
614,6522,4,2017-07-13,2017-07-18
614,6548,4,2017-07-13,2017-07-18
614,6987,4,2017-07-13,2017-07-18
614,7076,5,2017-07-13,2017-07-26
614,7098,5,2017-07-13,2017-07-26
614,7579,5,2017-07-13,2017-07-26
614,7677,5,2017-04-08,2017-07-18
614,7679,4,2017-07-13,2017-07-18
614,7706,4,2017-07-13,2017-07-18
614,7809,4,2017-07-13,2017-07-18
614,8194,5,2017-07-13,2017-07-26
614,8266,5,2017-07-13,2017-07-26
614,8424,5,2017-07-13,2017-07-26
614,8912,4,2017-07-13,2017-07-18
614,9659,4,2017-07-13,2017-07-18
614,10016,4,2017-07-13,2017-07-18
614,10017,4,2017-07-13,2017-07-18
614,10023,4,2017-07-13,2017-07-18
614,10037,4,2017-07-13,2017-07-18
614,10058,5,2017-07-13,2017-07-26
614,10083,4,2017-07-13,2017-07-18
614,11007,4,2017-07-15,2017-07-26
615,622,6,2017-01-02,2017-02-23
615,624,4,2017-01-02,2017-01-24
615,625,4,2017-01-02,2017-05-29
615,650,4,2017-01-02,2017-01-24
615,658,4,2017-01-02,2017-01-24
615,660,4,2017-01-02,2017-08-11
615,670,4,2017-01-02,2017-01-24
615,681,4,2017-01-02,2017-01-24
615,684,4,2017-01-02,2017-01-24
615,688,4,2017-01-02,2017-01-24
615,1012,5,2017-02-10,2017-05-29
615,1084,5,2017-02-10,2017-05-12
615,2678,5,2017-02-10,2017-05-12
615,3177,4,2017-05-29,2017-08-11
615,3959,5,2017-02-10,2017-05-12
615,4590,4,2017-04-06,2017-10-12
615,5505,4,2017-05-29,2017-08-11
615,5566,4,2017-05-29,2017-08-11
615,6294,4,2017-05-29,2017-10-12
615,6575,4,2017-05-02,2017-08-11
615,7346,4,2017-05-29,2017-08-11
615,9816,4,2017-09-25,2017-10-12
615,10173,4,2017-07-24,2017-09-25
615,10976,4,2017-09-25,2017-10-12
618,620,5,2017-01-02,2017-02-19
618,627,6,2017-01-02,2017-08-10
618,628,4,2017-01-02,2017-08-10
618,631,4,2017-01-02,2017-02-06
618,648,5,2017-01-02,2017-02-19
618,662,5,2017-01-02,2017-02-19
618,666,4,2017-01-02,2017-02-06
618,694,4,2017-01-02,2017-02-06
618,813,4,2017-03-19,2017-05-02
618,833,5,2017-03-19,2017-05-22
618,876,5,2017-02-19,2017-04-21
618,1028,4,2017-02-26,2017-04-21
618,1892,4,2017-02-26,2017-05-22
618,1986,4,2017-02-06,2017-03-19
618,2130,4,2017-01-15,2017-02-19
618,2162,5,2017-01-15,2017-04-21
618,2181,4,2017-01-15,2017-02-19
618,2712,4,2017-04-10,2017-05-22
618,3016,4,2017-03-19,2017-05-02
618,3108,4,2017-01-15,2017-02-19
618,3119,6,2017-01-15,2017-03-19
618,3161,4,2017-01-15,2017-02-19
618,3164,4,2017-01-15,2017-04-10
618,3177,4,2017-01-15,2017-02-19
618,3183,4,2017-01-15,2017-02-19
618,3210,4,2017-02-06,2017-03-19
618,3242,4,2017-03-19,2017-05-02
618,3271,4,2017-02-06,2017-03-19
618,3302,5,2017-03-19,2017-05-22
618,3349,5,2017-02-06,2017-05-22
618,4713,4,2017-05-22,2017-08-10
618,5051,4,2017-02-26,2017-04-21
618,5116,5,2017-05-02,2017-08-10
618,6570,4,2017-04-10,2017-05-22
618,7191,5,2017-05-02,2017-08-10
618,7510,4,2017-05-22,2017-08-10
618,7772,4,2017-05-22,2017-08-10
618,8390,4,2017-05-22,2017-08-10
620,631,4,2017-01-02,2017-02-06
620,648,5,2017-01-02,2017-02-19
620,662,5,2017-01-02,2017-02-19
620,666,4,2017-01-02,2017-02-06
620,694,4,2017-01-02,2017-02-06
620,932,4,2017-07-02,2017-09-04
620,1966,6,2017-07-02,2017-08-12
620,2130,4,2017-01-15,2017-02-19
620,2162,5,2017-01-15,2017-07-19
620,2181,4,2017-01-15,2017-02-19
620,2765,5,2017-07-19,2017-08-20
620,2976,5,2017-07-24,2017-09-04
620,3108,5,2017-01-15,2017-04-07
620,3119,4,2017-01-15,2017-02-19
620,3161,4,2017-01-15,2017-02-19
620,3177,5,2017-01-15,2017-04-07
620,3183,4,2017-01-15,2017-02-19
620,3299,4,2017-07-19,2017-08-12
620,3361,6,2017-07-02,2017-08-12
620,4070,4,2017-07-19,2017-08-12
620,4945,4,2017-07-19,2017-08-12
620,5021,4,2017-04-07,2017-08-12
620,5030,4,2017-04-07,2017-07-19
620,5096,4,2017-07-19,2017-08-12
620,5616,4,2017-07-24,2017-08-20
620,6165,6,2017-07-24,2017-09-18
620,6777,6,2017-07-02,2017-08-12
620,8406,6,2017-07-02,2017-08-12
620,8644,7,2017-07-02,2017-08-20
620,8851,4,2017-07-19,2017-08-12
620,9280,4,2017-07-24,2017-08-20
620,9951,4,2017-07-19,2017-08-12
620,10206,5,2017-07-24,2017-09-04
620,10796,4,2017-07-24,2017-08-20
620,11276,6,2017-07-02,2017-08-12
620,11296,6,2017-07-02,2017-08-12
620,11855,5,2017-07-24,2017-09-04
620,11948,4,2017-07-19,2017-08-12
621,672,4,2017-01-02,2017-03-01
622,624,5,2017-01-02,2017-01-24
622,645,4,2017-01-02,2017-01-21
